date	nodur	durbl	manuf	enrgy	hitec	telcm	shops	hlth 	utils	other	mktrf	smb	hml	rf	dol	gold	silver	mkt
2015-05-28	0.13	-0.02	-0.16	-0.26	-0.09	-0.43	-0.28	0.04	-0.02	-0.09	-0.12	0.1	0.14	0	-0.044298634	0.193695592	0.132109795	-0.12
2015-05-29	-0.51	-1.07	-0.9	0.05	-0.8	-0.32	-0.71	-0.32	-0.21	-0.63	-0.58	0.03	0.07	0	-0.360140765	0.084129671	0.191822527	-0.58
2015-06-01	-0.12	0.56	0.24	-0.26	0.3	-0.02	0.23	0.28	0.04	0.19	0.17	-0.04	-0.22	0	0.670809915	-0.09237234	-0.125689005	0.17
2015-06-02	-0.13	0.04	0.29	0.68	-0.18	-0.13	0.03	-0.42	-1.11	0.18	-0.02	0.31	0.32	0	-1.315291591	0.478394795	0.710920531	-0.02
2015-06-03	0.03	0.21	0.46	-0.67	0.38	0.59	0.74	0.23	-1.29	0.8	0.39	0.87	-0.24	0	-0.605626732	-0.798533249	-1.917156042	0.39
2015-06-04	-0.9	-1.07	-1.16	-1.24	-0.91	-0.6	-0.78	-0.71	-0.65	-0.84	-0.88	-0.11	-0.03	0	0.235030204	-0.821981198	-2.314164212	-0.88
2015-06-05	-0.96	-0.39	-0.12	0.85	-0.03	-0.56	-0.47	0.17	-0.93	0.63	0.06	0.8	0.06	0	0.87773939	-0.605953154	-0.74170854	0.06
2015-06-08	-0.06	0.18	-0.43	-0.45	-1.14	-0.46	-0.65	-0.43	-0.46	-0.79	-0.66	0.02	0.02	0	-0.69863988	0.469830291	-0.156367051	-0.66
2015-06-09	0.22	0.09	0.15	-0.03	-0.2	-0.32	-0.08	-0.12	-0.18	0.26	0.02	-0.3	0.35	0	-0.65869467	0.340297897	-0.01248522	0.02
2015-06-10	0.84	0.86	1.24	1.36	1.47	0.56	1.04	1.1	0.4	1.38	1.2	0.14	0.18	0	-0.474047016	0.76140404	0.016310167	1.2
2015-06-11	-0.01	0.5	0.23	-0.33	-0.01	0.42	0.29	0.63	0.44	0.28	0.21	-0.09	-0.1	0	0.526507307	-0.523824717	0.001292657	0.21
2015-06-12	-0.23	-0.17	-0.58	-1.21	-0.7	-0.61	-0.36	-1.1	-1.03	-0.45	-0.63	0.32	0.13	0	-0.335834402	-0.101667732	-0.834521825	-0.63
2015-06-15	-0.79	-0.87	-0.87	-0.35	-0.55	-0.29	-0.53	-0.23	-0.13	-0.31	-0.45	0.12	-0.11	0	0.143597309	0.558271906	1.60035384	-0.45
2015-06-16	1.09	0.19	0.5	0.88	0.6	0.49	0.6	0.43	0.46	0.47	0.57	0.11	0.01	0	0.074885908	-0.414059147	-0.759386685	0.57
2015-06-17	0.39	0.56	0.35	-0.31	0.26	0.44	0.32	0.31	0.72	-0.21	0.16	-0.28	-0.63	0	-0.00268448	-0.347764579	-0.118756348	0.16
2015-06-18	1.09	0.97	0.88	0.05	0.78	1.03	1.16	1.76	1.18	0.95	0.99	0.21	-0.44	0	-1.157601085	2.118828055	1.286674704	0.99
2015-06-19	-0.01	-0.16	-0.37	-0.88	-0.59	-0.34	-0.14	-0.07	-0.94	-0.62	-0.43	0.56	-0.2	0	0.411812302	-0.008290523	-0.284459464	-0.43
2015-06-22	0.52	0.14	0.32	0.43	0.55	0.41	0.38	0.83	1.25	0.87	0.63	0.08	-0.06	0	-0.029077172	-1.491986755	0.191889975	0.63
2015-06-23	-0.16	0.54	-0.13	0.46	0	0.5	0.34	0.03	-1.15	0.36	0.12	0.24	0.27	0	0.950694222	-0.635377639	-2.535400144	0.12
2015-06-24	-0.75	-0.89	-0.73	-0.71	-0.54	-0.85	-0.73	-1.01	-0.83	-0.96	-0.79	-0.11	0.13	0	0.373658943	-0.314937495	0.745406304	-0.79
2015-06-25	-0.05	-0.4	-0.45	-0.96	-0.27	0.45	-0.27	0.29	-0.95	-0.34	-0.25	0.37	-0.2	0	-0.326986087	-0.093797779	-0.308815317	-0.25
2015-06-26	0.05	-0.11	0.21	0.08	-0.9	0.2	0.33	-0.11	0.66	0.19	-0.06	-0.22	0.46	0	0.231058763	0.119423897	-0.461873467	-0.06
2015-06-29	-1.75	-2.64	-2.15	-1.89	-2.19	-1.83	-2.04	-2.44	-0.83	-2.37	-2.15	-0.42	0.18	0	-0.274626759	0.493242392	-0.463962476	-2.15
2015-06-30	0.21	0.36	0.1	0.64	0.28	0.22	0.08	0.76	-0.06	0.37	0.33	0.32	-0.66	0	0.30653951	-0.612524296	-0.72896362	0.33
2015-07-01	1.06	0.17	0.67	-1.48	0.51	1.09	0.85	0.6	0.14	0.92	0.6	-0.77	-0.05	0	0.694703443	-0.213532981	-0.025628781	0.6
2015-07-02	-0.07	0.29	-0.27	0.4	0.01	-0.08	-0.21	-0.19	1.18	-0.4	-0.11	-0.56	-0.04	0	0.031620903	-0.497216806	-0.096298486	-0.11
2015-07-06	-0.32	-0.74	-0.57	-1.51	-0.44	-0.33	-0.1	0.2	-0.16	-0.39	-0.37	0.15	-0.55	0	0.137054283	0.83039413	1.220045553	-0.37
2015-07-07	1.57	-0.27	0.61	1.13	0.11	0.46	1.09	0.49	2.02	0.03	0.53	-0.44	-0.25	0	0.841950969	-1.771433077	-5.104904192	0.53
2015-07-08	-1.23	-3.55	-1.78	-2.24	-1.63	-1.48	-1.39	-1.84	-0.75	-1.8	-1.68	-0.02	0.09	0	-0.647644149	0.94129318	1.287732164	-1.68
2015-07-09	-0.1	0.09	0.06	0.49	-0.1	0.01	0.55	0.66	-0.76	0.74	0.28	0.15	-0.05	0	0.272556412	-0.370067184	1.297392915	0.28
2015-07-10	1.05	0.97	0.93	0.22	1.48	1.34	1.39	1.38	0.75	1.39	1.24	0.24	-0.55	0	-0.414205604	-0.11208445	0.778212042	1.24
2015-07-13	0.92	1.3	1.25	0.59	1.51	0.87	1.33	1.18	0.28	1.01	1.14	-0.08	-0.43	0	0.693618533	-0.215761677	-0.155030341	1.14
2015-07-14	0.22	0.53	0.38	1.16	0.51	0.14	0.24	1.05	-0.06	0.38	0.47	0.15	0.13	0	-0.07450479	-0.171194857	-0.92288431	0.47
2015-07-15	-0.57	-0.83	-0.7	-1.84	-0.04	0.06	-0.26	-0.01	-0.05	0.26	-0.19	-0.8	-0.07	0	0.695494472	-0.529174294	-1.758726159	-0.19
2015-07-16	1.07	-0.89	0.14	-0.15	1.18	0.9	0.7	0.8	1.22	0.82	0.78	-0.15	-0.63	0	0.283223499	-0.313603778	-0.426169001	0.78
2015-07-17	-0.18	0.29	-0.5	-1.27	1.55	-0.47	-0.34	-0.1	-1.17	-0.13	0.05	-0.59	-0.64	0	0.355716934	-1.096696394	-1.006067419	0.05
2015-07-20	0.3	-0.08	-0.05	-1.53	0.32	0.12	0.08	0.24	-0.91	-0.05	-0.01	-0.72	-0.61	0	0.010819782	-2.257189759	-0.513536739	-0.01
2015-07-21	-0.35	-0.54	-1.1	0.1	-0.49	-0.87	-0.36	-0.42	-0.91	-0.21	-0.47	0.03	0.29	0	-0.394987521	-0.325304211	0.182876518	-0.47
2015-07-22	0.29	0.1	-0.48	-0.64	-1.36	-0.23	0.58	0.22	-0.02	0.38	-0.18	0.19	0.2	0	0.323781718	-1.092229452	-0.3726094	-0.18
2015-07-23	-0.29	0.75	-0.7	-0.33	-0.13	-0.87	-0.89	-0.18	-1.23	-0.99	-0.6	-0.37	-0.35	0	-0.322303697	0.228631641	-0.196993933	-0.6
2015-07-24	-0.68	-1.4	-1.43	-2.11	-0.88	-0.27	0.13	-2.57	-0.19	-1.04	-1.08	-0.61	-0.01	0	0.110461113	-0.834356675	-1.459400041	-1.08
2015-07-27	-0.11	-0.98	-0.77	-1.8	-1.05	-0.93	-0.58	-0.36	1.05	-0.79	-0.74	-0.24	0.08	0	-0.739500685	0.998923311	0.804573918	-0.74
2015-07-28	1.18	1.75	1.6	3.35	0.95	0.81	0.79	1.83	0.84	0.92	1.23	-0.34	-0.13	0	0.091049496	-0.018087897	0.253148454	1.23
2015-07-29	0.35	1.7	1.02	1.63	0.65	0.67	0.85	0	0.51	0.88	0.74	-0.36	0.53	0	0.062136898	-0.310367841	0.687567222	0.74
2015-07-30	0.62	-0.23	-0.27	-0.61	0.08	0.4	0.1	-0.01	0.31	0.17	0.12	0.19	-0.28	0	0.827140782	-0.421492624	-0.319164557	0.12
2015-07-31	0.26	-0.47	-0.18	-2.89	-0.36	0.29	0.27	0.69	0.55	-0.24	-0.15	0.82	-1.02	0	-0.500937363	0.586278221	0.33300232	-0.15
2015-08-03	0.13	-0.33	-0.6	-2.16	-0.64	0.45	-0.32	-0.02	-0.19	-0.13	-0.35	-0.33	-0.19	0	0.514664288	-0.521440403	-1.57173375	-0.35
2015-08-04	0.48	-0.09	-0.11	-0.41	-0.55	-0.16	-0.03	0	-1.49	0.08	-0.14	0.07	-0.19	0	-0.033983751	0.119462227	0.289154705	-0.14
2015-08-05	0.73	0.49	0.6	-0.54	1.05	-3.46	0.94	0.69	-0.36	0.41	0.36	-0.01	-0.45	0	0.616462605	-0.468469368	-0.027275385	0.36
2015-08-06	-0.74	-1.18	-0.33	2.16	-1.03	-1.46	-1.55	-2.45	0.41	-0.62	-0.88	-0.53	1.99	0	-0.238445969	0.413870917	0.848661113	-0.88
2015-08-07	-0.33	-0.09	-0.64	-2.18	-0.05	0.16	-0.58	-0.4	0.67	-0.2	-0.36	-0.45	-0.33	0	-0.211080371	0.366480981	0.976552456	-0.36
2015-08-10	0.53	1.28	2.08	3.62	1.51	1.58	0.63	0.77	0.26	1.21	1.32	0.15	0.68	0	-0.287187979	0.910461457	3.126970045	1.32
2015-08-11	-0.55	-2.15	-1.45	-0.05	-1.57	-1.12	-0.24	-0.95	0.54	-1.04	-0.98	-0.08	0.43	0	0.099184734	0.325876512	-0.05191714	-0.98
2015-08-12	-0.16	-0.19	-0.11	1.93	0.38	-0.16	-0.13	0.27	1.91	-0.63	0.07	-0.08	-0.27	0	-1.2218497	1.42553766	1.250131202	0.07
2015-08-13	0	0.45	-0.18	-1.59	-0.24	-0.13	0.23	-0.33	-0.27	0.19	-0.14	-0.43	0	0	0.519759295	-0.714188539	-0.507456945	-0.14
2015-08-14	0.47	0.72	0.5	-0.43	0.54	-0.12	0.43	0.08	0.92	0.66	0.43	0.13	0.44	0	0.103174413	-0.259935094	-1.210921922	0.43
2015-08-17	0.32	0.7	0.4	-0.04	0.68	1.38	0.5	1.21	0.81	0.42	0.6	0.44	-0.86	0	0.161248148	0.511992144	0.556403712	0.6
2015-08-18	-0.33	0.4	-0.4	-0.18	-0.58	-0.56	-0.1	-0.49	-0.57	-0.17	-0.35	-0.63	0.34	0	0.14325806	-0.133925702	-3.406028037	-0.35
2015-08-19	-0.83	-0.74	-1.16	-3.09	-0.82	-0.28	-0.49	-0.48	-0.01	-0.89	-0.85	-0.11	-0.22	0	0.028893038	0.980335777	2.582267179	-0.85
2015-08-20	-1.19	-2.76	-1.95	-2.19	-2.63	-3.09	-1.75	-2.56	-1.18	-2.32	-2.24	-0.28	0.62	0	-0.843194126	2.218597674	2.209321913	-2.24
2015-08-21	-2.3	-3.29	-2.6	-3.79	-3.71	-1.89	-3.36	-2.74	-1.36	-2.85	-2.95	1.83	0.15	0	-0.658827034	0.553739927	-1.384394069	-2.95
2015-08-24	-3.45	-4.2	-3.47	-5.43	-3.54	-3.49	-3.59	-4.09	-3.93	-4.29	-3.9	0.35	-0.4	0	-1.120907662	-0.517880137	-3.648434201	-3.9
2015-08-25	-1.03	-1.02	-1.42	-1.2	-0.92	-0.92	-0.69	-1.04	-2.79	-1.35	-1.17	0.69	-0.6	0	1.065606486	-1.335012594	-0.998194817	-1.17
2015-08-26	2.82	2.5	2.97	3.74	4.76	2.87	3.86	4.17	1.92	3.47	3.68	-1.35	-0.36	0	0.124984556	-1.210706317	-3.989389561	3.68
2015-08-27	1.58	2.61	2.47	5.26	2.25	2.38	1.97	2.02	1.82	2.61	2.4	-0.67	0.59	0	0.618523762	-0.177854314	2.518238107	2.4
2015-08-31	-0.47	0.1	-0.55	1.42	-0.87	-0.66	-0.71	-2.05	-1.3	-0.58	-0.74	0.76	1.41	0	-0.140127291	-0.131947843	0.25440559	-0.74
2015-09-01	-2.26	-2.65	-2.88	-3.93	-3.17	-2.35	-2.08	-2.67	-2.78	-3.26	-2.91	0.32	-0.5	0	-0.489496983	0.642779648	0.233091648	-2.91
2015-09-02	1.43	1.77	1.52	1.07	2.49	1.52	1.9	2.31	0.12	1.64	1.81	-0.16	-0.93	0	0.404949751	-0.545170843	0.321227689	1.81
2015-09-03	0.87	0.14	0.44	0.4	-0.06	0.67	0	-1.07	0.38	0.46	0.17	-0.33	0.72	0	0.351987314	-0.805719202	0.272619238	0.17
2015-09-04	-1.48	-1.45	-1.52	-1.79	-1.36	-1.12	-1.09	-1.08	-1.44	-1.54	-1.39	0.89	-0.57	0	0.042769412	-0.275797405	-1.079859101	-1.39
2015-09-08	1.74	2.34	2.34	1.63	2.78	2.22	2.47	3.05	1.99	2.63	2.52	-0.36	-0.56	0	-0.460145724	-0.03462529	1.407029918	2.52
2015-09-09	-1.7	-0.51	-1.26	-2.09	-1.18	-1.3	-1.3	-1.78	-1.33	-1.1	-1.34	0.17	0.11	0	0.272664484	-1.709226834	-1.22036112	-1.34
2015-09-10	0.28	0.3	-0.11	0.83	0.97	0.11	0.16	1.11	-0.35	0.38	0.49	-0.11	-0.32	0	-0.477472892	0.660462492	0.4724717	0.49
2015-09-11	0.4	0.18	0.12	-0.83	0.56	0.18	0.96	0.72	0.31	0.41	0.44	-0.19	-0.69	0	-0.157913526	-0.542141228	-0.960336438	0.44
2015-09-14	-0.47	0.21	-0.67	-0.91	-0.32	-0.45	-0.67	-0.29	-0.01	-0.36	-0.41	0.04	-0.01	0	-0.041569963	0.398629878	-0.983165937	-0.41
2015-09-15	1.27	1.78	1.4	1.13	1.28	1.12	0.74	1.28	0.79	1.39	1.22	-0.19	0.26	0	0.302193371	-0.461317335	-0.257776361	1.22
2015-09-16	1.49	1.67	1.16	2.99	0.56	0.24	0.77	0.16	1.41	0.74	0.84	0.02	0.43	0	-0.447548439	1.476595523	3.827943545	0.84
2015-09-17	0.07	-0.15	-0.48	0.12	-0.5	0.17	0.07	1.22	1.06	-0.88	-0.17	0.9	-1.5	0	0.041098901	-0.178737335	0.663058041	-0.17
2015-09-18	-1.29	-2.18	-1.73	-2.84	-1.27	-1.14	-1.55	-1.37	-0.7	-2.02	-1.62	0.45	-0.94	0	-0.492434977	1.845150122	1.187685219	-1.62
2015-09-21	0.71	0.19	0.31	0.39	0.68	0.47	0.8	-2.12	0.49	0.92	0.36	-0.93	1.21	0	0.98124388	-0.439959428	0.382241552	0.36
2015-09-22	-1.28	-2.57	-1.46	-0.97	-1.57	-0.87	-1.03	-0.82	-1.27	-1.35	-1.29	-0.27	0.15	0	0.38697829	-0.708714002	-3.102608719	-1.29
2015-09-23	-0.12	-0.95	-1.13	-1.35	0	-0.66	0.13	-0.19	-0.46	-0.07	-0.27	-0.17	-0.14	0	0.1129236	0.593903333	0.223402286	-0.27
2015-09-24	0.06	-0.58	-0.27	0.57	-0.07	-0.74	-0.36	-1.08	0.64	-0.6	-0.36	0.23	0.58	0	-0.360251785	1.951672851	2.279603908	-0.36
2015-09-25	0.62	-0.57	0.49	0.08	-0.44	-0.13	-0.42	-3.14	0.84	0.62	-0.22	-1.66	1.89	0	0.363628424	-0.713212838	-0.125646923	-0.22
2015-09-28	-1.74	-2.65	-2.3	-3.24	-2.37	-2.54	-2.54	-4.4	-1.68	-2.6	-2.63	-0.27	1.17	0	-0.206335602	-1.220717751	-3.865669917	-2.63
2015-09-29	-0.41	0.48	0.4	0.56	-0.48	-0.09	-0.3	0.35	-0.66	0.11	-0.07	-0.73	0.72	0	0.064633632	-0.433868267	0.240501869	-0.07
2015-09-30	1.37	2.17	1.4	2.48	2.2	2.06	1.66	2.55	2.23	1.55	1.88	-0.42	-0.49	0	0.323504039	-1.034758454	-0.378082555	1.88
2015-10-01	-0.22	0.2	-0.14	0.24	-0.11	0.23	0.32	0.91	-0.54	0.24	0.13	-0.45	-0.06	0	-0.544274854	-0.134549462	-0.048181341	0.13
2015-10-02	1.29	1.79	1.65	4.13	1.65	1.11	1.39	2.38	2.03	0.49	1.48	0.34	-0.84	0	-0.405554846	2.035398296	5.052493882	1.48
2015-10-05	1.85	1.85	2.46	3.05	1.94	2.01	1.52	0.21	1.82	2.35	1.93	0.62	0.77	0	0.148194591	0.088070236	2.873979363	1.93
2015-10-06	-0.52	-0.01	0.24	2.6	0.03	-0.26	-1.02	-2.5	-0.34	-0.54	-0.43	-0.24	1.71	0	-0.422911655	0.770583383	1.741814633	-0.43
2015-10-07	0.97	1.63	1.05	1.12	0.57	0.75	0.4	1.57	0.22	1.12	0.94	0.7	-0.24	0	-0.069245836	0.200424739	0.685824656	0.94
2015-10-08	1.35	1.18	1.53	2.15	0.38	1.1	0.62	0.22	1.3	0.8	0.84	0.23	0.76	0	-0.183463635	-0.383769912	-2.059089325	0.84
2015-10-09	0.27	-0.34	0.04	-0.82	0.61	-0.29	0.34	0.44	-0.52	-0.11	0.12	0.21	-1.08	0	-0.470962111	1.008622212	0.32928318	0.12
2015-10-13	-0.72	-0.66	-0.73	-0.91	-0.44	-0.1	-0.63	-1.85	-0.59	-0.72	-0.74	-0.74	0.69	0	-0.005314261	0.077252179	0.27068774	-0.74
2015-10-14	-0.56	-0.48	-0.49	1.03	-0.25	-0.65	-2.21	0.08	0.02	-0.97	-0.6	-0.26	-0.01	0	-0.406784015	1.22804964	1.311534549	-0.6
2015-10-15	0.86	0.93	0.72	1.79	1.26	1.69	1.29	2.87	1.57	1.74	1.56	0.66	-0.17	0	-0.262810336	0.65053576	0.291192446	1.56
2015-10-16	1.1	0.03	-0.07	0.28	0.25	0.33	0.59	0.83	0.22	0.19	0.36	-0.48	-0.34	0	0.497578984	-0.371207415	-0.309802764	0.36
2015-10-19	0.32	0.13	-0.2	-2.35	0.29	0.07	0.37	0.21	-0.17	0.03	0	0.16	-0.7	0	0.289039139	-0.874410837	-1.708688089	0
2015-10-20	0.07	-0.72	0.34	0.12	-0.38	0.47	-0.41	-1.85	0.24	0.42	-0.15	0.04	1.17	0	-0.171861971	0.399993378	0.478669015	-0.15
2015-10-21	-0.2	0.35	-0.25	-1.32	-0.89	-1.02	-0.56	-0.62	-0.61	-0.99	-0.74	-0.89	-0.16	0	0.408016307	-0.887108918	-1.308976556	-0.74
2015-10-22	2.02	1.29	2.29	2.48	2.26	1.7	0.92	-0.37	0.26	1.39	1.5	-0.78	0.45	0	0.865897348	-0.085684278	0.805198236	1.5
2015-10-23	-0.9	0.78	0.79	-0.15	2.66	0.63	0.57	2.08	-1.62	1.15	1.09	-0.03	-0.55	0	0.788894225	-0.283358199	-0.06311519	1.09
2015-10-26	-0.04	0.31	-0.29	-2.4	-0.31	0.18	0.44	0.39	-0.81	-0.17	-0.2	-0.29	-0.71	0	-0.254069066	0.292093513	0.491745744	-0.2
2015-10-27	-0.49	-2.47	-0.63	-1.34	-0.53	-0.83	-0.13	1.8	-0.56	-0.81	-0.42	-0.86	-0.88	0	0.207929389	-0.034246799	-0.264358829	-0.42
2015-10-28	0.55	1.93	1.29	2.39	1.68	1.14	0.48	1.3	-0.47	2.01	1.43	1.41	0.62	0	-0.198702894	0.87968245	2.674668065	1.43
2015-10-29	-0.01	-0.96	-0.19	0.47	-0.35	0.41	0.02	-0.03	-0.44	-0.28	-0.2	-0.89	0.11	0	0.580105598	-2.479197948	-4.667439957	-0.2
2015-10-30	-0.57	0.33	0	0.77	-0.44	-0.22	-0.31	-0.38	0.63	-1.02	-0.41	0.22	-0.54	0	-0.663836231	-0.515522791	0.109318633	-0.41
2015-11-02	0.21	1.25	1.17	2.77	1.27	0.73	0.74	2.47	-0.01	1.2	1.25	0.84	-0.04	0	0.088311711	-0.482854434	-1.026473108	1.25
2015-11-03	-0.66	-0.14	0.16	2.71	0.49	0.17	0.48	-0.04	0.55	0.13	0.32	0.44	0.2	0	0.423435156	-1.937519112	-1.102574901	0.32
2015-11-04	-0.44	0.51	-0.35	-0.88	0.18	-1.6	-0.13	-0.1	0.11	-0.31	-0.26	0.34	-0.32	0	0.515795073	-0.711316328	-1.19454138	-0.26
2015-11-05	0.41	0.18	-0.21	-0.78	-0.31	-0.31	0.5	-0.7	-0.95	0.43	-0.08	0.03	0.45	0	0.086117512	-0.180652022	-0.499017604	-0.08
2015-11-06	-1.06	-0.04	-0.16	-0.44	0.49	0.13	-0.12	-0.18	-3.17	1.11	0.14	0.82	0.29	0	1.134179265	-1.505263028	-1.967795118	0.14
2015-11-09	-0.77	-1.24	-1.04	-1.02	-1.14	-0.57	-1.2	-0.63	-0.07	-1.04	-0.95	-0.2	-0.05	0	-0.2236105	0.037675002	-1.908237469	-0.95
2015-11-10	0.16	-0.35	-0.04	0.34	-0.63	0.24	0.59	0.56	0.77	0.4	0.13	-0.01	0.26	0	0.337661534	0.033441057	-0.403695123	0.13
2015-11-12	-1.36	-1.99	-1.82	-2.52	-0.92	-0.42	-1.2	-1.9	-1.51	-1.69	-1.45	-0.5	-0.45	0	-0.369816113	-0.366993353	-0.29385795	-1.45
2015-11-13	-0.97	-1.42	-0.24	-0.47	-1.89	-1.18	-2.46	0.02	-0.36	-0.76	-1.06	0.3	0.38	0	0.274681869	0.000377024	-0.210230974	-1.06
2015-11-16	1.37	1.67	1.45	3.48	1.34	1.35	1.44	0.8	2.11	1.08	1.39	-0.58	0.46	0	0.1227519	0.241243573	0.155609023	1.39
2015-11-17	-0.72	-0.08	-0.41	-1.05	0.03	-0.14	0.8	0.48	-1.8	-0.16	-0.11	-0.12	-0.66	0	0.298262739	-1.40224816	-0.358090761	-0.11
2015-11-18	1.49	2.61	1.59	1.57	1.6	1.08	1.54	2.09	1.06	1.66	1.61	-0.01	-0.08	0	0.071030935	-0.008946574	-0.60702816	1.61
2015-11-19	0.63	0	0.24	-1.4	0.45	-0.01	-0.39	-1.35	0.49	-0.23	-0.13	-0.26	-0.1	0	-0.830472042	0.857407969	0.973341122	-0.13
2015-11-20	-0.34	0.45	0.29	-1.05	0.77	0.19	0.86	0.58	0.09	0.36	0.35	0.43	-0.42	0	0.57131747	-0.166703109	-0.894631742	0.35
2015-11-23	1.07	-0.16	0.02	0.77	-0.43	-0.65	0.73	0	-0.54	-0.26	-0.01	0.65	-0.36	0	0.365082906	-0.90411662	-0.459986813	-0.01
2015-11-24	0.32	0.33	0.55	2.43	0.09	-0.37	0.19	0.12	0.22	-0.13	0.21	0.7	0.27	0	-0.365130754	0.626580003	0.899541764	0.21
2015-11-25	0.49	0.87	-0.09	-0.7	-0.22	0.05	0.61	0.78	-0.65	0.01	0.09	0.86	-0.57	0	0.142869738	-0.335588546	-0.091276469	0.09
2015-11-27	0.24	0.08	0.04	-0.85	0.21	-0.39	0.03	0.23	-0.01	0.23	0.09	0.23	-0.3	0	0.319486785	-1.269276736	-0.899189754	0.09
2015-11-30	-0.96	-0.48	-0.38	0.5	-0.03	-0.44	-0.96	-1.41	0.12	-0.4	-0.47	0.14	0.68	0	0.084481071	0.85904865	0.271311295	-0.47
2015-12-01	0.76	0.76	0.53	0.93	0.96	1	0.77	1.43	0.33	1.19	0.96	-0.65	0.25	0	-0.221219071	-0.168508817	-0.0207085	0.96
2015-12-02	-0.56	-1.44	-0.95	-3.09	-0.62	-1.32	-0.53	-0.97	-2.6	-0.98	-1.01	0.25	-0.69	0	0.302177179	-0.915657359	-0.526234048	-1.01
2015-12-03	-1.13	-1.72	-1.05	-1.69	-1.4	-1.42	-0.95	-2.36	-1.54	-1.54	-1.5	-0.22	0.45	0	-1.447854134	0.700351442	0.484824432	-1.5
2015-12-04	2.15	1.25	1.47	-0.28	2.17	1.95	1.82	2.31	0.07	2.14	1.86	-1.04	-0.49	0	-0.017030538	2.13557305	3.154140866	1.86
2015-12-07	0.02	-0.7	-0.74	-3.82	-0.69	0.16	-0.17	-0.89	-0.68	-1.03	-0.84	-0.87	-0.65	0	0.558996763	-0.822555297	-1.356501664	-0.84
2015-12-08	-0.13	-1.26	-1.27	-1.19	-0.22	-1.11	-0.03	0.41	-0.24	-1.3	-0.59	0.49	-1.23	0	0.029403117	0.010082533	-1.51780514	-0.59
2015-12-09	-1.03	-0.75	0.33	0.96	-1.46	-1.09	-1.04	-1.23	0.69	-0.92	-0.83	-0.33	0.4	0	-0.670321806	0.112304095	0.516590051	-0.83
2015-12-10	-0.08	0.17	0.06	0.92	0.27	0.42	0.33	0.79	-1.28	0.33	0.3	0.11	-0.22	0	0.068835522	-0.41811006	-0.557537341	0.3
2015-12-11	-1.45	-2.58	-1.75	-3.53	-1.99	-2.32	-1.67	-1.91	-1.03	-2.18	-2.03	-0.22	-0.03	0	-0.077252759	0.345333475	-1.613881758	-2.03
2015-12-14	0.52	-0.29	-0.17	0.75	0.5	-0.07	0.79	0.4	-0.01	-0.04	0.29	-1.05	-0.18	0	-0.025520626	-1.147687831	-1.368286494	0.29
2015-12-15	0.91	0.99	0.35	2.96	0.43	1.15	-0.1	1.63	0.84	1.91	1.1	0.03	0.78	0	0.673037011	-0.168636766	0.546917453	1.1
2015-12-16	1.81	2.77	1.42	-0.71	1.4	1.91	1.55	1.52	2.27	1.58	1.47	0.01	-0.64	0	0.063604285	1.42240644	3.413167525	1.47
2015-12-17	-1.25	-2.18	-1.52	-2.47	-1.46	-1.42	-1.44	-1.28	-0.38	-1.5	-1.46	0.38	-0.31	0	1.120619071	-2.557650385	-3.899360309	-1.46
2015-12-18	-1.65	-1.29	-1.69	-1.51	-1.85	-1.9	-0.98	-1.3	-1.29	-2.18	-1.7	0.76	-0.4	0	-0.613011167	1.457340663	2.828376149	-1.7
2015-12-21	0.83	0.59	0.97	-0.44	0.89	0.36	0.81	0.76	0.19	0.81	0.74	-0.18	-0.05	0	-0.0740532	1.456489241	1.544003743	0.74
2015-12-22	1.13	1.43	1.28	1.2	0.72	0.81	0.88	0.58	0.94	0.88	0.89	-0.05	0.52	0	-0.343611279	-0.602642725	-0.006293029	0.89
2015-12-23	1.1	1.58	1.35	4.62	0.74	0.75	0.78	1.19	2.23	1.3	1.3	0.13	0.57	0	0.253836268	-0.540745043	-0.188117293	1.3
2015-12-28	-0.17	-0.52	-0.29	-2.17	-0.01	0.13	0.07	-0.57	0.01	-0.29	-0.29	-0.47	-0.36	0	0.02154299	-0.706113081	-3.500366185	-0.29
2015-12-29	0.86	0.83	0.92	0.87	1.3	0.64	1.21	1.3	0.46	0.99	1.05	0.09	-0.31	0	0.23478934	-0.02735611	0.31713498	1.05
2015-12-30	-0.46	-0.52	-0.68	-1.55	-0.77	-0.93	-0.5	-0.45	-0.44	-0.87	-0.74	-0.17	-0.12	0	0.079462675	-0.770021849	-0.61863821	-0.74
2016-01-04	-1.31	-1.89	-1.41	-0.3	-1.62	-1.16	-1.61	-2.25	0	-1.96	-1.59	-0.83	0.53	0	0.453909318	1.407788117	0.277806685	-1.59
2016-01-05	0.69	-1.21	0.06	0.36	-0.41	0.09	0.44	0.46	0.79	0.11	0.12	-0.21	0	0	0.281487224	0.297779761	0.935436816	0.12
2016-01-06	-0.25	-2.83	-1.83	-3.75	-1.22	-0.34	-1.04	-1.06	-0.88	-1.48	-1.35	-0.13	0.01	0	0.112700148	1.24467536	0.036370524	-1.35
2016-01-07	-1.6	-3.23	-2.56	-2.36	-3.08	-1.25	-1.47	-2.33	-1.13	-2.9	-2.44	-0.28	0.12	0	-0.475017149	1.44626379	2.599596988	-2.44
2016-01-08	-0.66	-1.47	-1.24	-1.37	-0.86	-0.13	-1.46	-1.48	0.2	-1.44	-1.11	-0.47	-0.04	0	0.086577158	-0.897075081	-3.014265844	-1.11
